instrument_id,code,exchange,name,industry,price,change,change_5d,change_20d,ytd,amount_yi,mcap_yi,turnover,pe_ttm,pb,data_status
legacy:阿里巴巴-W,09988,HK,阿里巴巴-W,多品类零售Ⅲ[HK],127.50,0.043400,0.008700,0.089744,-0.107143,136.44,24448.11,0.005700,20.84,2.02,ok
legacy:赛轮轮胎,601058,SH,赛轮轮胎,汽车零部件,13.89,-0.005700,0.025100,0.035794,-0.131875,2.55,456.72,0.005600,10.81,2.09,ok
legacy:东方电气,600875,SH,东方电气,其他电源设备,27.58,-0.014300,0.029500,0.075244,0.161263,11.94,953.82,0.019000,15.04,2.12,ok
legacy:三一重工,600031,SH,三一重工,工程机械,18.97,0.014400,-0.003700,-0.036567,-0.094511,11.88,1744.29,0.007400,17.58,1.96,ok
legacy:万华化学,600309,SH,万华化学,化学制品,73.27,0.001900,-0.031500,0.021185,-0.028636,20.92,2293.70,0.009100,15.42,2.13,ok
legacy:大金重工,002487,SZ,大金重工,风电设备,41.34,-0.013800,-0.007400,0.077685,-0.202592,7.37,305.95,0.028300,17.60,3.54,ok
legacy:中兴通讯,000063,SZ,中兴通讯,通信设备,35.11,-0.025300,0.026900,0.018508,-0.062032,46.26,1679.50,0.032600,32.04,2.24,ok
legacy:小米集团-W,01810,HK,小米集团-W,消费电子[HK],26.26,0.014700,-0.015000,-0.042305,-0.331807,42.74,6764.20,0.007700,17.07,2.26,ok
legacy:陕西煤业,601225,SH,陕西煤业,煤炭开采加工,25.50,0.010700,-0.016600,0.063386,0.249326,12.75,2472.22,0.005100,14.68,2.65,ok
legacy:卫星化学,002648,SZ,卫星化学,化学制品,26.83,0.039900,0.033900,0.126364,0.561609,17.95,903.81,0.020000,7.26,2.38,ok
legacy:厦钨新能,688778,SH,厦钨新能,电池,48.35,-0.015500,0.000000,0.077557,-0.372656,2.04,244.02,0.008300,24.84,2.57,ok
legacy:比音勒芬,002832,SZ,比音勒芬,服装家纺,26.37,-0.001900,0.004600,0.223666,0.849229,1.96,150.50,0.019200,9.74,2.82,ok
legacy:牧原股份,002714,SZ,牧原股份,养殖业,39.93,0.016300,-0.004500,0.012938,-0.203916,23.71,2305.16,0.018100,-47.44,2.75,ok
legacy:云铝股份,000807,SZ,云铝股份,工业金属,26.57,-0.005200,-0.024200,0.055203,-0.181479,12.33,921.44,0.013400,6.40,2.68,ok
legacy:湖南裕能,301358,SZ,湖南裕能,电池,70.05,-0.035100,0.051200,0.125120,0.089357,14.90,593.84,0.027400,10.95,3.16,ok
legacy:潍柴动力,000338,SZ,潍柴动力,汽车零部件,30.51,-0.009700,-0.008400,0.165572,0.813265,18.28,2636.13,0.012000,21.36,2.86,ok
legacy:兖矿能源,600188,SH,兖矿能源,煤炭开采加工,22.42,0.014900,0.014500,0.087294,0.747467,12.52,2250.26,0.009400,14.22,3.02,ok
legacy:美的集团,000333,SZ,美的集团,白色家电,83.58,0.011700,-0.023800,-0.008188,0.122964,18.88,6376.07,0.003300,12.58,3.09,ok
legacy:安踏体育,02020,HK,安踏体育,纺织服饰[HK],71.90,-0.003500,-0.034900,-0.062541,-0.106766,3.01,2010.79,0.001500,13.37,2.76,ok
legacy:晶泰控股,02228,HK,晶泰控股,医疗服务[HK],7.52,-0.050500,-0.096700,0.066667,-0.205074,3.88,323.62,0.011900,236.21,3.11,ok
legacy:长江电力,600900,SH,长江电力,电力,28.12,0.005700,-0.006700,-0.021232,0.073692,20.06,6880.46,0.002900,25.44,3.30,ok
legacy:亚钾国际,000893,SZ,亚钾国际,农化制品,47.49,0.026800,0.003000,0.031046,-0.007752,7.38,438.83,0.019400,20.60,3.18,ok
legacy:药明生物,02269,HK,药明生物,医疗服务[HK],48.60,0.052900,0.057000,0.251932,0.545802,26.83,2014.47,0.013400,37.07,3.84,ok
legacy:先导智能,300450,SZ,先导智能,电池,35.24,-0.004000,0.009700,0.075702,-0.290874,9.32,590.00,0.016900,36.38,3.39,ok
legacy:宝丰能源,600989,SH,宝丰能源,化学原料,23.55,0.027000,-0.010100,0.043420,0.225924,17.11,1727.01,0.010000,8.88,3.13,ok
legacy:中芯国际,00981,HK,中芯国际,半导体[HK],75.85,0.009300,0.161600,0.004636,0.061582,82.48,6493.56,0.018100,79.95,3.29,ok
legacy:东方财富,300059,SZ,东方财富,证券,19.23,-0.017900,-0.030700,-0.052242,-0.166811,41.08,3042.61,0.015900,20.35,3.23,ok
legacy:腾讯控股,00700,HK,腾讯控股,互动媒体与服务Ⅲ[HK],443.00,-0.007600,-0.059000,-0.065401,-0.260434,93.10,40326.79,0.002300,15.11,3.08,ok
legacy:天通股份,600330,SH,天通股份,电子化学品,29.39,0.069500,0.264100,0.536330,1.238385,59.36,362.51,0.168200,-216.58,4.67,ok
legacy:拓普集团,601689,SH,拓普集团,汽车零部件,51.10,0.015700,0.003300,0.014694,-0.333681,14.50,888.03,0.016500,40.23,3.74,ok
legacy:乖宝宠物,301498,SZ,乖宝宠物,农产品加工,40.93,0.005900,-0.046600,-0.005346,-0.369337,2.51,163.91,0.034400,33.18,3.53,ok
legacy:立讯精密,002475,SZ,立讯精密,消费电子,57.74,-0.018700,0.037900,-0.044356,0.023559,54.36,4467.82,0.012800,30.52,5.12,ok
legacy:九号公司-WD,689009,SH,九号公司-WD,汽车服务及其他,44.29,0.006600,-0.026600,0.114578,-0.185351,4.05,325.91,0.016200,16.16,4.43,ok
legacy:安克创新,300866,SZ,安克创新,消费电子,116.29,-0.016200,-0.039000,-0.047506,0.031946,3.18,683.85,0.008800,36.25,6.63,ok
legacy:天赐材料,002709,SZ,天赐材料,电池,39.17,-0.021700,-0.007900,0.085342,-0.148145,21.13,798.50,0.035400,12.07,4.32,ok
legacy:西部矿业,601168,SH,西部矿业,工业金属,38.95,-0.009900,-0.006600,0.149985,0.414306,16.72,928.18,0.018100,11.13,4.14,ok
legacy:亨通光电,600487,SH,亨通光电,通信设备,65.41,0.005400,0.135200,0.090894,1.674381,170.96,1613.27,0.105800,36.49,5.08,ok
legacy:宇通客车,600066,SH,宇通客车,汽车整车,29.59,0.022100,-0.025000,-0.060038,-0.036156,5.29,655.10,0.008000,17.54,5.05,ok
legacy:阳光电源,300274,SZ,阳光电源,光伏设备,118.04,-0.006400,-0.016900,0.134128,-0.307094,52.34,2447.22,0.027800,26.70,5.18,ok
legacy:东鹏饮料,605499,SH,东鹏饮料,饮料制造,122.57,-0.007300,-0.030100,-0.062920,-0.398465,7.87,899.91,0.009500,15.70,4.62,ok
legacy:大族激光,002008,SZ,大族激光,自动化设备,98.00,-0.027500,0.027500,-0.028645,1.390827,46.06,1009.01,0.049100,39.23,4.70,ok
legacy:紫金矿业,601899,SH,紫金矿业,贵金属,33.56,0.006000,0.011500,0.110890,-0.015547,61.28,8923.84,0.009000,11.11,4.93,ok
legacy:长电科技,600584,SH,长电科技,半导体,85.42,-0.005000,0.099800,0.008620,1.328790,129.23,1528.52,0.084300,131.64,5.35,ok
legacy:宁德时代,300750,SZ,宁德时代,电池,396.26,-0.009300,0.015000,0.040604,0.103936,67.32,18333.58,0.004000,21.18,4.92,ok
legacy:伟测科技,688372,SH,伟测科技,半导体,135.01,-0.021000,0.035500,0.022571,0.243873,10.38,228.16,0.045600,80.50,5.53,ok
legacy:洛阳钼业,603993,SH,洛阳钼业,工业金属,18.82,-0.016200,-0.016200,0.007495,-0.045348,35.46,4026.41,0.010800,12.97,4.87,ok
legacy:厦门钨业,600549,SH,厦门钨业,小金属,58.11,-0.005000,0.030100,0.158031,0.429169,39.78,922.55,0.043500,20.84,5.22,ok
legacy:三花智控,002050,SZ,三花智控,白色家电,39.60,0.014900,-0.002500,0.039370,-0.278833,32.63,1666.37,0.022500,44.91,5.30,ok
legacy:中国巨石,600176,SH,中国巨石,建筑材料,44.91,-0.030400,0.052000,0.044419,1.655825,108.87,1797.81,0.060300,35.47,5.70,ok
legacy:药明康德,603259,SH,药明康德,医疗服务,167.18,0.001700,0.043500,0.322104,0.877140,83.67,4988.25,0.020400,22.51,5.99,ok
legacy:扬杰科技,300373,SZ,扬杰科技,半导体,102.20,0.024300,0.062400,0.037458,0.514074,19.51,555.30,0.035700,36.07,5.76,ok
legacy:风华高科,000636,SZ,风华高科,元件,62.34,-0.017300,-0.053300,0.406588,2.852667,94.63,721.28,0.128500,203.62,5.83,ok
legacy:优必选,09880,HK,优必选,机械设备Ⅲ[HK],94.90,0.023200,0.058600,0.131783,-0.248614,5.53,477.73,0.013600,-61.36,5.98,ok
legacy:巨化股份,600160,SH,巨化股份,化学制品,40.00,-0.020600,-0.052600,-0.009411,0.056524,18.76,1079.90,0.017300,23.02,5.25,ok
legacy:赤峰黄金,600988,SH,赤峰黄金,贵金属,42.21,0.035100,0.047400,0.189684,0.365136,21.53,802.16,0.030900,20.29,5.86,ok
legacy:爱旭股份,600732,SH,爱旭股份,光伏设备,12.45,0.023800,0.021300,0.074202,-0.070896,4.84,263.34,0.018500,-14.97,5.55,ok
legacy:大中矿业,001203,SZ,大中矿业,钢铁,27.19,-0.026800,-0.014100,0.089780,-0.107119,3.79,416.84,0.010600,64.72,5.79,ok
legacy:地平线机器人-W,09660,HK,地平线机器人-W,汽车零部件Ⅲ[HK],4.71,-0.054200,-0.075500,0.060674,-0.454965,12.13,748.43,0.018600,-6.46,4.94,ok
legacy:药明合联,02268,HK,药明合联,医疗服务[HK],69.75,0.073900,0.085600,0.248881,0.148148,6.69,883.36,0.007700,53.89,7.37,ok
legacy:通富微电,002156,SZ,通富微电,半导体,70.66,0.020200,0.138600,0.019625,0.878306,130.39,1072.33,0.121100,81.47,6.90,ok
legacy:金盘科技,688676,SH,金盘科技,电网设备,73.90,0.001600,0.074300,0.144494,-0.175784,8.78,339.78,0.025800,75.56,7.00,ok
legacy:兴业银锡,000426,SZ,兴业银锡,贵金属,38.81,-0.017000,0.002100,0.310263,0.090169,18.35,689.12,0.026600,12.88,6.37,ok
legacy:华锡有色,600301,SH,华锡有色,小金属,49.82,-0.022900,0.028900,0.254280,0.312088,6.97,315.15,0.050500,29.51,6.19,ok
legacy:杰瑞股份,002353,SZ,杰瑞股份,专用设备,162.55,-0.021300,0.125800,0.289977,1.317739,43.28,1664.28,0.038200,69.58,7.15,ok
legacy:应流股份,603308,SH,应流股份,通用设备,50.02,-0.025900,0.050000,0.073160,0.202693,8.73,339.66,0.025800,70.67,6.37,ok
legacy:天岳先进,688234,SH,天岳先进,半导体,120.65,0.003400,0.181900,0.193137,0.357448,16.27,584.69,0.031700,-241.57,8.22,ok
legacy:胜宏科技,300476,SZ,胜宏科技,元件,269.40,-0.023900,-0.018700,0.121239,-0.056676,85.11,2647.62,0.036400,51.37,16.90,ok
legacy:建滔积层板,01888,HK,建滔积层板,电子设备和元件[HK],38.76,-0.079800,0.108700,-0.184343,1.938590,38.77,1221.50,0.031000,50.02,7.44,ok
legacy:圣邦股份,300661,SZ,圣邦股份,半导体,116.92,-0.051300,0.012400,0.062426,0.708358,26.76,801.56,0.037800,162.01,15.00,ok
legacy:信达生物,01801,HK,信达生物,生物科技Ⅲ[HK],96.75,0.014700,0.012600,0.049919,0.268852,6.96,1687.01,0.004200,187.29,7.83,ok
legacy:中瓷电子,003031,SZ,中瓷电子,通信设备,143.61,0.003600,0.220800,0.305545,0.974835,27.12,647.76,0.054900,83.77,10.10,ok
legacy:百济神州,06160,HK,百济神州,化学制药[HK],221.20,0.033600,0.011000,0.146114,0.233687,8.12,3411.53,0.002600,66.58,10.04,ok
legacy:麦格米特,002851,SZ,麦格米特,其他电源设备,131.70,-0.028000,0.106700,-0.025816,0.462683,40.40,770.46,0.062300,167.95,8.60,ok
legacy:恒立液压,601100,SH,恒立液压,工程机械,107.99,-0.007600,0.007200,0.013515,-0.012437,5.69,1447.95,0.003900,55.50,8.45,ok
legacy:帝尔激光,300776,SZ,帝尔激光,光伏设备,130.10,0.017500,0.126400,0.063778,1.106814,12.30,371.09,0.053600,56.69,7.98,ok
legacy:中控技术,688777,SH,中控技术,自动化设备,96.55,-0.002700,-0.022600,0.020829,0.967838,11.10,763.89,0.014700,255.71,7.78,ok
legacy:泡泡玛特,09992,HK,泡泡玛特,休闲用品[HK],150.00,-0.022800,-0.017700,-0.081495,-0.201385,22.40,1997.67,0.011200,14.12,8.17,ok
legacy:菲利华,300395,SZ,菲利华,军工装备,93.65,-0.016800,0.064900,0.116210,-0.066301,19.28,492.34,0.040100,85.64,10.30,ok
legacy:古茗,01364,HK,古茗,休闲服务与设施[HK],24.32,0.015900,0.062900,0.179437,-0.018563,0.97,578.37,0.001700,16.80,8.97,ok
legacy:江海股份,002484,SZ,江海股份,元件,67.41,-0.036300,0.027600,-0.070848,1.289509,44.42,573.34,0.078900,88.47,9.24,ok
legacy:三环集团,300408,SZ,三环集团,元件,123.99,-0.047300,-0.046600,0.152966,1.737026,93.06,2475.73,0.038800,78.26,11.50,ok
legacy:康方生物,09926,HK,康方生物,生物科技Ⅲ[HK],91.00,0.005500,-0.107000,-0.038055,-0.194690,9.13,838.24,0.011100,-68.02,8.37,ok
legacy:彤程新材,603650,SH,彤程新材,橡胶制品,70.57,0.040900,0.091100,0.061203,0.617020,22.30,434.76,0.051900,59.62,10.83,ok
legacy:德业股份,605117,SH,德业股份,光伏设备,98.42,0.029600,0.076800,0.211025,0.632552,17.99,1253.11,0.014500,26.37,12.59,ok
legacy:影石创新,688775,SH,影石创新,消费电子,126.27,-0.048500,-0.082300,-0.031523,-0.462452,7.28,506.34,0.021900,149.59,8.87,ok
legacy:江丰电子,300666,SZ,江丰电子,半导体,278.28,0.031400,0.095600,0.175367,2.037461,47.78,767.97,0.078800,91.54,10.99,ok
legacy:华虹宏力,01347,HK,华虹宏力,半导体,128.90,-0.078600,-0.033000,-0.235608,0.733513,62.22,2239.93,0.035100,279.18,4.00,ok
legacy:长盈通,688143,SH,长盈通,通信设备,145.80,-0.053200,0.397100,0.325455,1.906699,27.30,187.76,0.151600,795.77,13.92,ok
legacy:芯碁微装,688630,SH,芯碁微装,专用设备,471.20,0.049900,0.135400,0.167927,2.520885,27.84,690.33,0.045800,159.22,29.67,ok
legacy:光迅科技,002281,SZ,光迅科技,通信设备,197.64,-0.010600,0.073700,0.056898,1.825447,69.41,1636.16,0.044800,170.48,11.83,ok
legacy:兆易创新,603986,SH,兆易创新,半导体,436.74,-0.016400,0.085600,-0.081572,1.045621,267.95,3064.80,0.090900,52.43,12.37,ok
legacy:申菱环境,301018,SZ,申菱环境,通用设备,96.79,-0.033800,0.057800,0.072703,1.141703,18.40,362.27,0.067800,319.96,13.39,ok
legacy:旭光电子,600353,SH,旭光电子,其他电子,37.54,0.099900,0.276900,0.311670,1.338941,24.27,311.14,0.078500,233.08,16.59,ok
legacy:大族数控,301200,SZ,大族数控,自动化设备,309.00,0.027000,0.132900,0.190935,1.614877,12.26,1511.03,0.009300,116.98,13.68,ok
legacy:德福科技,301511,SZ,德福科技,电池,98.61,-0.023700,0.147200,0.167259,1.762959,31.78,621.56,0.080900,105.54,15.18,ok
legacy:国城矿业,000688,SZ,国城矿业,小金属,32.16,0.000900,0.019700,0.220030,0.162270,5.05,381.12,0.013200,26.98,13.39,ok
legacy:澜起科技,688008,SH,澜起科技,半导体,218.00,-0.028400,0.054700,-0.005538,0.856678,97.88,2660.77,0.038800,78.50,13.06,ok
legacy:杰普特,688025,SH,杰普特,自动化设备,419.99,0.012000,0.224500,0.240702,1.985428,18.14,399.20,0.046200,102.17,17.21,ok
legacy:欧陆通,300870,SZ,欧陆通,其他电源设备,231.86,-0.029900,0.128300,0.063578,0.470848,15.08,353.92,0.042500,-705.50,13.74,ok
legacy:中微公司,688012,SH,中微公司,半导体,398.33,0.027100,0.097000,-0.023438,1.179060,84.47,3815.37,0.022900,102.51,13.87,ok
legacy:盛合晶微,688820,SH,盛合晶微,半导体,153.62,0.003400,0.116700,0.058718,,23.14,2861.59,0.086900,373.91,14.87,ok
legacy:深南电路,002916,SZ,深南电路,元件,381.85,-0.028100,0.003000,0.091000,0.661012,30.88,2601.03,0.012200,76.48,15.81,ok
legacy:中钨高新,000657,SZ,中钨高新,小金属,72.94,0.034800,0.070300,0.206817,1.654294,86.89,1662.01,0.081500,45.11,16.36,ok
legacy:沪电股份,002463,SZ,沪电股份,元件,123.59,-0.012000,0.021400,0.008075,0.703045,45.26,2378.32,0.019000,47.87,15.03,ok
legacy:中际旭创,300308,SZ,中际旭创,通信设备,988.10,-0.012900,0.114000,-0.130615,0.622496,218.31,11558.15,0.019900,50.39,33.36,ok
legacy:生益电子,688183,SH,生益电子,元件,114.76,-0.029800,0.033100,0.041096,0.206781,15.81,961.22,0.016300,43.27,14.76,ok
legacy:铜冠铜箔,301217,SZ,铜冠铜箔,电池,124.21,-0.060600,0.026600,0.155012,2.623396,61.50,1029.72,0.058800,242.07,18.72,ok
legacy:东山精密,002384,SZ,东山精密,元件,213.82,-0.017600,0.102900,-0.074372,1.525930,117.32,3916.34,0.039600,88.21,17.30,ok
legacy:科翔股份,300903,SZ,科翔股份,元件,84.32,-0.001300,0.119800,0.236001,3.371177,19.38,367.12,0.065700,-176.50,20.10,ok
legacy:长光华芯,688048,SH,长光华芯,半导体,336.95,0.012200,0.181100,0.034859,1.688073,32.77,593.98,0.055600,3314.86,19.71,ok
legacy:茂莱光学,688502,SH,茂莱光学,光学光电子,472.00,0.038500,0.225000,0.130268,0.183637,12.09,249.22,0.048100,-560.90,21.15,ok
legacy:生益科技,600183,SH,生益科技,元件,139.41,-0.035200,0.030400,0.027567,0.974366,103.42,3386.27,0.030500,51.51,18.30,ok
legacy:绿的谐波,688017,SH,绿的谐波,自动化设备,380.80,0.051400,0.043300,0.165738,0.984470,56.77,698.12,0.082900,534.81,19.77,ok
legacy:瑞芯微,603893,SH,瑞芯微,半导体,198.05,-0.063600,-0.066500,-0.042543,0.120319,42.61,838.04,0.050100,48.78,17.02,ok
legacy:联瑞新材,688300,SH,联瑞新材,非金属材料,160.00,-0.038900,0.115300,0.182557,1.597824,21.53,386.35,0.055800,129.63,22.29,ok
legacy:长飞光纤,601869,SH,长飞光纤,通信设备,383.60,0.018700,0.141900,-0.056056,2.296666,59.41,3175.84,0.037800,160.35,22.70,ok
legacy:英维克,002837,SZ,英维克,专用设备,57.57,-0.019100,0.052900,-0.040340,-0.298714,21.21,733.64,0.032600,2118.49,22.23,ok
legacy:芯源微,688037,SH,芯源微,半导体,356.50,0.030300,0.131200,-0.005479,1.401094,21.31,719.30,0.030100,5124.83,25.70,ok
legacy:长川科技,300604,SZ,长川科技,半导体,301.03,-0.005100,0.071100,-0.053365,1.974311,54.55,1943.40,0.037200,137.81,23.93,ok
legacy:科伦博泰生物,06990,HK,科伦博泰生物,生物科技Ⅲ[HK],541.50,0.036400,0.024600,0.057674,0.379398,3.26,1294.31,0.003400,707.19,20.55,ok
legacy:协创数据,300857,SZ,协创数据,计算机设备,267.16,-0.007400,0.089500,0.090004,1.221834,56.61,1307.38,0.043700,35.09,21.48,ok
legacy:长芯博创,300548,SZ,长芯博创,通信设备,215.65,-0.015300,0.240000,0.230317,0.521770,33.17,635.75,0.052400,122.20,31.08,ok
legacy:博迁新材,605376,SH,博迁新材,能源金属,169.15,-0.037100,-0.017500,0.143446,1.590352,28.47,442.50,0.063200,154.45,25.52,ok
legacy:长鑫科技,688825,SH,长鑫科技,半导体,59.19,-0.042200,0.174400,,,254.60,39586.80,0.094700,39.97,28.41,ok
legacy:鼎泰高科,301377,SZ,鼎泰高科,通用设备,471.00,0.017500,0.097900,0.130852,2.398268,20.48,1997.25,0.043700,191.62,73.69,ok
legacy:中船特气,688146,SH,中船特气,电子化学品,290.28,-0.063900,-0.067000,0.369245,6.220177,67.52,1536.78,0.158100,220.87,25.58,ok
legacy:海光信息,688041,SH,海光信息,半导体,280.08,-0.030200,-0.024100,-0.187066,0.249409,75.23,6510.01,0.011600,180.99,25.66,ok
legacy:新易盛,300502,SZ,新易盛,通信设备,452.21,-0.031000,0.088900,-0.180438,0.472723,176.85,6304.97,0.031000,56.69,32.48,ok
legacy:光库科技,300620,SZ,光库科技,通信设备,323.88,-0.008600,0.152600,0.336414,1.205516,42.89,807.05,0.053700,271.92,35.75,ok
legacy:仕佳光子,688313,SH,仕佳光子,通信设备,162.30,0.014400,0.243700,0.331419,0.834313,36.34,733.57,0.049900,116.52,42.73,ok
legacy:行云科技,300209,SZ,行云科技,互联网电商,36.47,-0.072000,0.044400,0.351241,5.691743,48.55,338.67,0.175700,1409.33,36.04,ok
legacy:宏景科技,301396,SZ,宏景科技,IT服务,213.51,-0.061400,0.110000,0.040244,3.522176,40.83,458.89,0.132700,379.15,38.00,ok
legacy:芯原股份,688521,SH,芯原股份,半导体,213.30,-0.057400,0.008500,-0.128320,0.557275,69.03,1121.78,0.061100,-91.63,38.34,ok
legacy:云南锗业,002428,SZ,云南锗业,小金属,108.30,-0.012300,0.080000,0.463909,2.412098,104.91,707.33,0.146400,1941.69,48.36,ok
legacy:天孚通信,300394,SZ,天孚通信,通信设备,291.44,0.017000,0.309900,0.261645,1.016579,157.16,3179.10,0.050300,161.47,58.15,ok
legacy:杰华特,688141,SH,杰华特,半导体,143.58,0.027000,0.025600,0.045282,2.306010,26.46,646.57,0.041900,-58.53,51.80,ok
legacy:罗博特科,300757,SZ,罗博特科,自动化设备,546.51,0.029200,0.118100,0.242068,1.342520,40.65,916.00,0.046200,-589.93,56.35,ok
legacy:宏和科技,603256,SH,宏和科技,电子化学品,157.22,-0.023100,0.028800,-0.009201,3.279027,31.03,1422.19,0.022300,187.38,48.22,ok
legacy:上纬新材,688585,SH,上纬新材,塑料制品,188.97,0.102600,0.131600,0.456192,0.483630,20.52,762.23,0.027400,-228.85,64.75,ok
legacy:寒武纪,688256,SH,寒武纪,半导体,1162.50,0.005600,0.065900,-0.138902,0.279218,125.70,7303.91,0.017300,158.03,52.47,ok
legacy:源杰科技,688498,SH,源杰科技,半导体,1613.50,0.011600,0.194300,0.068543,2.644697,58.74,2008.81,0.030000,279.87,81.50,ok
legacy:盛科通信-U,688702,SH,盛科通信-U,半导体,435.87,0.033600,0.107400,0.103357,2.076223,43.61,1787.07,0.050300,-2623.46,80.07,ok
legacy:联讯仪器,688808,SH,联讯仪器,通用设备,2372.00,0.051900,0.150300,0.190136,,29.59,2435.25,0.064800,512.02,83.02,ok
legacy:智谱,02513,HK,智谱,IT服务[HK],1045.00,-0.131300,-0.123300,-0.141920,,109.85,4865.76,0.043300,-93.54,-4.70,ok
CN.SSE.600276,600276,SSE,恒瑞医药,化学制药,52.37,-0.009500,-0.047300,-0.046605,-0.117905,31.37,3475.90,0.009400,38.08,5.57,ok
